State,variable_detailed,variatble_type,value,file
Wisconsin,white_proportion,DNA_collection_breakdown,0.563,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wisconsin,black,DNA_collection_breakdown,3482,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wisconsin,asian,DNA_collection_breakdown,111,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wisconsin,native_american,DNA_collection_breakdown,478,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wisconsin,white,DNA_collection_breakdown,5253,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wisconsin,black_proportion,state_demographic,0.066,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wisconsin,hispanic_proportion,state_demographic,0.066,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wisconsin,asian_proportion,state_demographic,0.028,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wisconsin,native_american_proportion,state_demographic,0.011,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wisconsin,white_proportion,state_demographic,0.819,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wisconsin,black_proportion,population_data_collected,0.009,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wisconsin,asian_proportion,population_data_collected,0.001,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wisconsin,native_american_proportion,population_data_collected,0.008,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wisconsin,white_proportion,population_data_collected,0.001,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wyoming,black_proportion,DNA_collection_breakdown,0.039,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wyoming,hispanic_proportion,DNA_collection_breakdown,0.144,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wyoming,native_american_proportion,DNA_collection_breakdown,0.077,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wyoming,white_proportion,DNA_collection_breakdown,0.74,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wyoming,black,DNA_collection_breakdown,129,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wyoming,hispanic,DNA_collection_breakdown,484,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wyoming,native_american,DNA_collection_breakdown,258,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wyoming,white,DNA_collection_breakdown,2482,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wyoming,black_proportion,state_demographic,0.014,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wyoming,hispanic_proportion,state_demographic,0.099,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wyoming,asian_proportion,state_demographic,0.01,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wyoming,native_american_proportion,state_demographic,0.027,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wyoming,white_proportion,state_demographic,0.84,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wyoming,black_proportion,population_data_collected,0.016,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wyoming,hispanic_proportion,population_data_collected,0.008,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wyoming,native_american_proportion,population_data_collected,0.016,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
Wyoming,white_proportion,population_data_collected,0.005,https://drive.google.com/file/d/12HjMjiu1W9L6SblIHv9AZMSxgU2NzLAE/view?usp=sharing
